date,industry,metric,value,z_score,alert_level
2023-12-01,传媒,成交量异常,5.963468407116257,3.7569479623377062,危险
2023-12-01,公用事业,收益率偏离,-0.0103796342947166,1.0516180461463223,关注
2023-12-01,医药生物,收益率偏离,-0.0513319542185357,-1.2211970571111468,关注
2023-12-01,商贸零售,收益率偏离,-0.0605192112221054,-1.7310811494913732,关注
2023-12-01,房地产,收益率偏离,-0.0544714423069522,-1.3954356828379333,关注
2023-12-01,有色金属,收益率偏离,0.0040894270670344,1.8546372952174737,关注
2023-12-01,机械设备,收益率偏离,-0.0084798210179225,1.1570558898850665,关注
2023-12-01,汽车,收益率偏离,-0.0653720646074644,-2.000409932052552,警示
2023-12-01,电力设备,收益率偏离,0.0002493834047989,1.64151849635742,关注
2023-12-01,社会服务,收益率偏离,-0.0543222563555011,-1.3871560033403456,关注
2023-12-01,通信,收益率偏离,-0.0534466331428287,-1.3385597414868837,关注
2023-12-01,银行,收益率偏离,-0.0086827111599988,1.1457956784960444,关注
2024-01-01,交通运输,收益率偏离,-0.064870007349656,1.088600215103502,关注
2024-01-01,公用事业,收益率偏离,-0.0647201880780677,1.0906853912714893,关注
2024-01-01,国防军工,收益率偏离,-0.2329487961721502,-1.250710883404228,关注
2024-01-01,机械设备,收益率偏离,-0.2207939759856751,-1.0815407819191698,关注
2024-01-01,煤炭,收益率偏离,-0.0081970931933219,1.8773706364009777,关注
2024-01-01,电子,收益率偏离,-0.2696366870896988,-1.7613308789760689,关注
2024-01-01,计算机,收益率偏离,-0.2537632485805641,-1.5404052575098506,关注
2024-01-01,通信,收益率偏离,-0.2370099418542696,-1.3072336798462691,关注
2024-01-01,银行,收益率偏离,0.0569021650606949,2.7834184393695676,警示
2024-01-01,银行,成交量异常,0.6698180519480519,-2.1351790337934227,警示
2024-01-01,非银金融,收益率偏离,-0.0598923497567815,1.157878972602641,关注
2024-02-01,传媒,收益率偏离,0.0911272236401425,1.0382232691549285,关注
2024-02-01,传媒,成交量异常,5.224616345033247,2.3445239270782223,警示
2024-02-01,商贸零售,收益率偏离,0.0066949782952503,-1.019973234313608,关注
2024-02-01,国防军工,收益率偏离,0.0930539557393004,1.0851910271887055,关注
2024-02-01,建筑装饰,收益率偏离,-0.0054473422490083,-1.315965382646296,关注
2024-02-01,房地产,收益率偏离,-0.0300986193018683,-1.9168871279934367,关注
2024-02-01,电子,收益率偏离,0.1146700137923311,1.6121235388350057,关注
2024-02-01,综合,收益率偏离,-0.0431664090110998,-2.2354393467309133,警示
2024-02-01,计算机,收益率偏离,0.129992201353702,1.9856309912956491,关注
2024-02-01,通信,收益率偏离,0.125125162717987,1.8669876713015428,关注
2024-02-01,通信,成交量异常,5.302852004484455,2.420067905541864,警示
2024-03-01,传媒,成交量异常,5.691480803410409,2.537507332505477,警示
2024-03-01,房地产,收益率偏离,-0.01364799410586,-1.2205858287265143,关注
2024-03-01,有色金属,收益率偏离,0.1001324496462072,2.56687952695903,警示
2024-03-01,汽车,收益率偏离,0.0590669385766156,1.1999117479572574,关注
2024-03-01,煤炭,收益率偏离,-0.0249595119518768,-1.5971178631362415,关注
2024-03-01,环保,收益率偏离,0.056115671219596,1.101671466046999,关注
2024-03-01,石油石化,收益率偏离,0.0531846501348924,1.004105131719031,关注
2024-03-01,纺织服饰,收益率偏离,0.0551446466211429,1.0693484946744007,关注
2024-03-01,轻工制造,收益率偏离,0.0551935662061722,1.070976904859869,关注
2024-03-01,通信,成交量异常,5.6602240326097615,2.5125411867872387,警示
2024-03-01,银行,收益率偏离,-0.0073159511696235,-1.0098080143600328,关注
2024-03-01,非银金融,收益率偏离,-0.0570146715988085,-2.6641536614697077,警示
2024-04-01,传媒,收益率偏离,-0.0799065077482414,-2.018355507596482,警示
2024-04-01,家用电器,收益率偏离,0.0322443040922371,1.4460776900861492,关注
2024-04-01,建筑装饰,收益率偏离,-0.0614526481157522,-1.448300214308841,关注
2024-04-01,计算机,收益率偏离,-0.0561536533444821,-1.2846097951432005,关注
2024-04-01,通信,收益率偏离,-0.0756141336529921,-1.8857604503836427,关注
2024-04-01,银行,收益率偏离,0.0519374519160442,2.054415641172154,警示
2024-04-01,非银金融,收益率偏离,0.0288964745247113,1.3426604102325075,关注
2024-05-01,传媒,收益率偏离,-0.0799270438200777,-1.7404079737190208,关注
2024-05-01,公用事业,收益率偏离,0.0135182856138265,1.2319218472755604,关注
2024-05-01,国防军工,成交量异常,3.8132093028323575,2.16349378719399,警示
2024-05-01,房地产,收益率偏离,0.007979987216232,1.0557584201202173,关注
2024-05-01,汽车,收益率偏离,-0.0593716093661619,-1.0865761430539156,关注
2024-05-01,煤炭,收益率偏离,0.0570754131887381,2.6173966483393123,警示
2024-05-01,社会服务,收益率偏离,-0.0591772493444496,-1.0803938962573734,关注
2024-05-01,计算机,收益率偏离,-0.0975861041104794,-2.302111290833745,警示
2024-05-01,银行,收益率偏离,0.0358223196528704,1.9413735224352078,关注
2024-06-01,交通运输,收益率偏离,-0.0667297348879484,1.2156648139277453,关注
2024-06-01,公用事业,收益率偏离,-0.0606468331003398,1.417850839536339,关注
2024-06-01,农林牧渔,收益率偏离,-0.1355855469158479,-1.0729933725866418,关注
2024-06-01,电子,收益率偏离,-0.024405725929401,2.62244786878213,警示
2024-06-01,电子,成交量异常,4.039395571291336,2.8543647851099765,警示
2024-06-01,综合,收益率偏离,-0.1851165071217875,-2.719324077615728,警示
2024-06-01,通信,收益率偏离,-0.0656464721960644,1.2516707508981983,关注
2024-06-01,银行,收益率偏离,-0.0412447309699095,2.062745998980618,警示
2024-07-01,交通运输,收益率偏离,0.027103281954584,1.1157015103708896,关注
2024-07-01,煤炭,收益率偏离,-0.094895751724602,-3.060677010582066,危险
2024-07-01,电子,成交量异常,3.2922859304724312,2.302458751174657,警示
2024-07-01,石油石化,收益率偏离,-0.0377723755003552,-1.1051792143076287,关注
2024-07-01,综合,收益率偏离,0.0595690103872759,2.2270969600261497,警示
2024-07-01,计算机,成交量异常,3.392883914360681,2.442845857865554,警示
2024-07-01,非银金融,收益率偏离,0.074003015602803,2.7212145569898283,警示
2024-08-01,医药生物,收益率偏离,-0.0255726669862009,1.2197788832281116,关注
2024-08-01,国防军工,收益率偏离,-0.1008897793915982,-3.1061538144182106,危险
2024-08-01,汽车,收益率偏离,-0.0721791042353906,-1.4571202221420412,关注
2024-08-01,石油石化,收益率偏离,-0.0172165189191475,1.6997247148615877,关注
2024-08-01,社会服务,收益率偏离,-0.0263522276868409,1.175003837863295,关注
2024-08-01,美容护理,收益率偏离,-0.0718409944698215,-1.4377004642204128,关注
2024-08-01,银行,收益率偏离,-0.0278481885328691,1.0890814527431734,关注
2024-09-01,公用事业,收益率偏离,0.1303157294234787,-1.4152433538332845,关注
2024-09-01,房地产,收益率偏离,0.3223293536846161,2.597673421455926,警示
2024-09-01,电子,收益率偏离,0.1474121217296762,-1.0579437104019358,关注
2024-09-01,石油石化,收益率偏离,0.1355676473270186,-1.3054828639792184,关注
2024-09-01,综合,收益率偏离,0.25426042465663,1.1750923508497748,关注
2024-09-01,计算机,收益率偏离,0.250242362359528,1.0911183638046213,关注
2024-09-01,计算机,成交量异常,4.281149869904724,2.661061163323074,警示
2024-09-01,通信,成交量异常,3.910932062030796,2.2058418073104438,警示
2024-09-01,银行,收益率偏离,0.1420171649973494,-1.170693586648584,关注
2024-09-01,非银金融,收益率偏离,0.3502652872698482,3.1815099952871733,危险
2024-10-01,医药生物,收益率偏离,-0.0274960562882848,-1.288861405563883,关注
2024-10-01,国防军工,收益率偏离,0.0769211260064557,1.1580515902149493,关注
2024-10-01,建筑材料,收益率偏离,0.0780378224797968,1.1842202633481291,关注
2024-10-01,建筑装饰,收益率偏离,0.073959749791967,1.0886546788506044,关注
2024-10-01,煤炭,收益率偏离,-0.0474921695410193,-1.7574504663668185,关注
2024-10-01,综合,收益率偏离,0.1239128128388376,2.2592551151209843,警示
2024-10-01,计算机,收益率偏离,0.105868617792973,1.836407319520987,关注
2024-10-01,计算机,成交量异常,7.978960798385671,2.6528789935481014,警示
2024-10-01,通信,收益率偏离,0.0904315825763388,1.4746557259829152,关注
2024-10-01,银行,收益率偏离,-0.0313746147953565,-1.379751573324331,关注
2024-10-01,食品饮料,收益率偏离,-0.0349280252892749,-1.4630222202219134,关注
2024-11-01,传媒,收益率偏离,0.0466425730457484,1.0175107621717188,关注
2024-11-01,商贸零售,收益率偏离,0.0943531169020288,2.6231403040756076,警示
2024-11-01,国防军工,收益率偏离,-0.0489581809101968,-2.1997947299295766,警示
2024-11-01,电子,收益率偏离,-0.0298978727842392,-1.5583475500982844,关注
2024-11-01,纺织服饰,收益率偏离,0.0662549523214557,1.6775371003111028,关注
2024-11-01,计算机,成交量异常,6.839234912421019,2.0822399212127216,警示
2024-11-01,轻工制造,收益率偏离,0.0481687166019202,1.0688709224406345,关注
2024-11-01,钢铁,收益率偏离,-0.0163216582972957,-1.1014596321335726,关注
2024-11-01,银行,成交量异常,1.04636537414966,-2.0823287626255516,警示
2024-11-01,食品饮料,收益率偏离,0.0759440294228692,2.003609015875028,警示
2024-12-01,传媒,成交量异常,6.993707954616639,2.1071852870388224,警示
2024-12-01,商贸零售,收益率偏离,0.0041996924558533,1.8283721191581128,关注
2024-12-01,房地产,收益率偏离,-0.1004855781697721,-1.2547788897406245,关注
2024-12-01,煤炭,收益率偏离,-0.0200841797134694,1.1131726977746814,关注
2024-12-01,综合,收益率偏离,-0.1574784220458417,-2.93331057854823,警示
2024-12-01,计算机,收益率偏离,-0.0956983370866063,-1.1137868754181133,关注
2024-12-01,银行,收益率偏离,0.040917188732181,2.9097619365798995,警示
2025-01-01,商贸零售,收益率偏离,-0.0875241221977135,-1.980900789028014,关注
2025-01-01,国防军工,收益率偏离,-0.0720962744186908,-1.3992811502329099,关注
2025-01-01,基础化工,收益率偏离,-0.0001616125196826,1.3126079395361259,关注
2025-01-01,有色金属,收益率偏离,0.0271798564593048,2.343363203618305,警示
2025-01-01,汽车,收益率偏离,0.0087179830941332,1.6473628105672227,关注
2025-01-01,综合,收益率偏离,-0.0731458931670385,-1.4388510815694522,关注
2025-01-01,通信,成交量异常,5.293963240504256,2.2560645959382395,警示
2025-01-01,银行,收益率偏离,-0.0069113501137381,1.0581473046085377,关注
2025-01-01,非银金融,收益率偏离,-0.0727643411528669,-1.4244668234511049,关注
2025-01-01,食品饮料,收益率偏离,-0.0762424433651601,-1.5555889722680656,关注
2025-02-01,传媒,收益率偏离,0.0038136609866803,-1.004983575800254,关注
2025-02-01,公用事业,收益率偏离,-0.0049959721576047,-1.2958461000430426,关注
2025-02-01,农林牧渔,收益率偏离,-0.0054406277045299,-1.310527033139686,关注
2025-02-01,建筑材料,收益率偏离,0.0029614427979089,-1.0331207671601996,关注
2025-02-01,机械设备,收益率偏离,0.0695570502860003,1.165627600702774,关注
2025-02-01,汽车,收益率偏离,0.079136959328294,1.4819218754383205,关注
2025-02-01,煤炭,收益率偏离,-0.036369606158328,-2.331691092753051,警示
2025-02-01,电力设备,收益率偏离,0.0647392048574815,1.006559605498044,关注
2025-02-01,计算机,收益率偏离,0.0907174720244639,1.8642689152828513,关注
2025-02-01,计算机,成交量异常,8.00670310964806,2.600475417534355,警示
2025-02-01,通信,成交量异常,7.275073391224491,2.1951417537783997,警示
2025-02-01,银行,收益率偏离,-0.0259955248824599,-1.9891760961375209,关注
2025-03-01,公用事业,收益率偏离,0.0301142269023408,1.5007779748224366,关注
2025-03-01,商贸零售,收益率偏离,-0.0339351870342036,-1.0814072144656215,关注
2025-03-01,房地产,收益率偏离,-0.0433425599852931,-1.4606703116811366,关注
2025-03-01,有色金属,收益率偏离,0.0415940694388679,1.9635937533172652,关注
2025-03-01,煤炭,收益率偏离,0.0269219909897069,1.3720813359666426,关注
2025-03-01,电子,收益率偏离,-0.0423358148387726,-1.4200828613524206,关注
2025-03-01,社会服务,收益率偏离,0.0237044540495758,1.242364673125278,关注
2025-03-01,综合,收益率偏离,-0.0415634281233998,-1.3889436921663534,关注
2025-03-01,计算机,收益率偏离,-0.0564238966749046,-1.9880511537520813,关注
2025-03-01,通信,收益率偏离,-0.0336696212763154,-1.0707007938341955,关注
2025-03-01,银行,收益率偏离,0.0295953419373735,1.4798588595779123,关注
2025-04-01,传媒,收益率偏离,0.0189969747708782,1.0297735846005696,关注
2025-04-01,有色金属,收益率偏离,-0.0397524898460144,-1.081509828205581,关注
2025-04-01,煤炭,收益率偏离,-0.059041133732144,-1.774687104932638,关注
2025-04-01,美容护理,收益率偏离,0.0908938275242956,3.613535558281772,危险
2025-04-01,钢铁,收益率偏离,-0.0376500187810758,-1.00595318587265,关注
2025-04-01,非银金融,收益率偏离,-0.0522213552890487,-1.5296042739687625,关注
2025-05-01,医药生物,收益率偏离,0.0556823424794987,1.3125532330997411,关注
2025-05-01,汽车,收益率偏离,0.0061483895466785,-1.0490638418215388,关注
2025-05-01,电力设备,收益率偏离,0.0054901232368609,-1.0804478292698863,关注
2025-05-01,电子,收益率偏离,-0.0122441542682122,-1.925960252317858,关注
2025-05-01,社会服务,收益率偏离,-0.0052806969754619,-1.5939653544879275,关注
2025-05-01,纺织服饰,收益率偏离,0.0567365713684577,1.3628154229237084,关注
2025-05-01,综合,收益率偏离,0.0519096894146191,1.1326854582048675,关注
2025-05-01,美容护理,收益率偏离,0.0621048175920937,1.6187558676791367,关注
2025-05-01,美容护理,成交量异常,6.450340646195909,2.70186140118917,警示
2025-05-01,计算机,收益率偏离,0.0011719422017653,-1.2863245958367253,关注
2025-05-01,钢铁,收益率偏离,0.0067031506914061,-1.0226146425487002,关注
2025-05-01,银行,收益率偏离,0.0761729464895708,2.289478300462452,警示
2025-06-01,交通运输,收益率偏离,-0.0211272042700739,-1.2207075842375676,关注
2025-06-01,国防军工,收益率偏离,0.114857127611015,2.348239271195159,警示
2025-06-01,有色金属,收益率偏离,0.0680993583596925,1.1210685285946018,关注
2025-06-01,电子,收益率偏离,0.0788268854489704,1.4026154799398995,关注
2025-06-01,石油石化,收益率偏离,0.0854391435736159,1.5761560453478243,关注
2025-06-01,石油石化,成交量异常,6.862720658422459,2.783541715150802,警示
2025-06-01,美容护理,收益率偏离,-0.0518200357762954,-2.0262495387639436,警示
2025-06-01,通信,收益率偏离,0.0831765621827089,1.5167739633937112,关注
2025-06-01,非银金融,收益率偏离,0.08497385273795,1.5639443571199216,关注
2025-06-01,食品饮料,收益率偏离,-0.0285789858884351,-1.4162816787404369,关注
2025-07-01,医药生物,收益率偏离,0.1050231460939898,2.8823421140526135,警示
2025-07-01,建筑材料,收益率偏离,0.0697664950769834,1.690748271855225,关注
2025-07-01,石油石化,收益率偏离,-0.0220977162768408,-1.4140511180452768,关注
2025-07-01,钢铁,收益率偏离,0.1084221013370119,2.997218996021239,警示
2025-07-01,银行,收益率偏离,-0.0159919137393936,-1.2076890134373885,关注
2025-07-01,银行,成交量异常,0.9373144099378884,-2.4202530671270286,警示
2025-08-01,医药生物,收益率偏离,-0.0135792598294177,-1.6768743774052457,关注
2025-08-01,有色金属,收益率偏离,0.1132182842188986,1.8594958556484535,关注
2025-08-01,煤炭,收益率偏离,0.0078390413324924,-1.0795201996090544,关注
2025-08-01,电子,收益率偏离,0.1197383852840552,2.041340791971001,警示
2025-08-01,石油石化,收益率偏离,-0.0104356502573257,-1.5891994354453867,关注
2025-08-01,通信,收益率偏离,0.1143178042591057,1.8901613544955982,关注
2025-08-01,通信,成交量异常,7.058666206887624,2.3401940135708705,警示
2025-08-01,钢铁,收益率偏离,-0.0107765751521312,-1.5987077950807886,关注
2025-08-01,银行,收益率偏离,-0.010134959637185,-1.5808132055195228,关注
2025-08-01,银行,成交量异常,0.8354575510204082,-2.028889697449069,警示
2025-09-01,商贸零售,收益率偏离,-0.0518087243795343,-1.0975191717515589,关注
2025-09-01,国防军工,收益率偏离,-0.0726317896042368,-1.7301962236531492,关注
2025-09-01,房地产,收益率偏离,0.0541855755814113,2.1229558396848027,警示
2025-09-01,有色金属,收益率偏离,0.05141862022804,2.038886124836215,警示
2025-09-01,电力设备,收益率偏离,0.0365132749917935,1.586009961798668,关注
2025-09-01,社会服务,收益率偏离,-0.0565281789758259,-1.2409125957429028,关注
2025-09-01,计算机,收益率偏离,-0.0522658531753859,-1.111408332438412,关注
2025-09-01,通信,收益率偏离,-0.0604072320666269,-1.3587717028039668,关注
2025-09-01,通信,成交量异常,5.981178505191451,2.219965316052458,警示
2025-09-01,银行,收益率偏离,-0.0635727553645117,-1.4549512962605382,关注
2025-09-01,银行,成交量异常,0.8473600000000001,-2.033583136193039,警示
2025-09-01,食品饮料,收益率偏离,-0.04934805343727,-1.0227554412127509,关注
2025-10-01,公用事业,收益率偏离,0.0442729960769168,1.1203020936786716,关注
2025-10-01,建筑装饰,收益率偏离,0.0417493651227185,1.0290392398704655,关注
2025-10-01,汽车,收益率偏离,-0.0161009846522041,-1.063021013820455,关注
2025-10-01,煤炭,收益率偏离,0.0924112743942289,2.8611416761631987,警示
2025-10-01,电子,收益率偏离,-0.0418847212662235,-1.9954463279575898,关注
2025-10-01,综合,收益率偏离,0.0580728011448947,1.6193487511962705,关注
2025-10-01,美容护理,收益率偏离,-0.0267091226962044,-1.446646420647985,关注
2025-10-01,计算机,收益率偏离,-0.0150375468497541,-1.0245635806772857,关注
2025-10-01,通信,收益率偏离,-0.0302906674059473,-1.5761669397670957,关注
2025-10-01,银行,收益率偏离,0.040970200001049,1.000862048402323,关注
2025-10-01,银行,成交量异常,0.9391230252100842,-2.188277374756954,警示
2025-11-01,农林牧渔,收益率偏离,0.0238296317272883,1.7014407623380485,关注
2025-11-01,商贸零售,收益率偏离,0.017909279918622,1.4373574595685406,关注
2025-11-01,机械设备,收益率偏离,-0.0370249723590737,-1.0130406325568913,关注
2025-11-01,汽车,收益率偏离,-0.0429600999303808,-1.2777830232193537,关注
2025-11-01,煤炭,收益率偏离,-0.0405729012702846,-1.1712996035005572,关注
2025-11-01,电力设备,收益率偏离,-0.0417845149542301,-1.2253448619037295,关注
2025-11-01,电子,收益率偏离,-0.0455211240811195,-1.3920201054159789,关注
2025-11-01,纺织服饰,收益率偏离,0.0239681767615882,1.7076207042439797,关注
2025-11-01,综合,收益率偏离,0.0167819772485595,1.3870729795322005,关注
2025-11-01,综合,成交量异常,7.548469071428572,3.4845504655561466,危险
2025-11-01,轻工制造,收益率偏离,0.0201186194263673,1.5359072912340295,关注
2025-11-01,钢铁,收益率偏离,-0.0430647210380809,-1.2824497539397144,关注
2025-11-01,银行,收益率偏离,0.0112211172369043,1.1390251733246144,关注
2025-11-01,非银金融,收益率偏离,-0.0514140018472303,-1.6548779006256376,关注
2025-12-01,传媒,收益率偏离,-0.0513782414877829,-1.1430316659778155,关注
2025-12-01,医药生物,收益率偏离,-0.0524318464512575,-1.1700500223246952,关注
2025-12-01,国防军工,收益率偏离,0.1105385896868247,3.009119087760161,危险
2025-12-01,房地产,收益率偏离,-0.0510614089262673,-1.1349068987775046,关注
2025-12-01,有色金属,收益率偏离,0.0820784498979736,2.279295078616025,警示
2025-12-01,汽车,收益率偏离,0.0421965197801321,1.256573814878187,关注
2025-12-01,煤炭,收益率偏离,-0.052251021148334,-1.1654129879139918,关注
2025-12-01,综合,收益率偏离,-0.0551181809242086,-1.238937645839436,关注
2025-12-01,综合,成交量异常,6.189006832298139,2.423104345595598,警示
2025-12-01,通信,成交量异常,5.756663712942912,2.091038439549787,警示
2025-12-01,食品饮料,收益率偏离,-0.0531345509382122,-1.188069983214478,关注
